ID,Data,Departamento,Categoria,Tipo_Transacao,Valor,Fornecedor,Status,Descricao,Mes,Ano,Trimestre,Responsavel,Centro_Custo,Prioridade,Valor_Acumulado,Media_Mensal_Dept,Dia_Semana,Semana_Ano,Dias_Desde_Hoje,Faixa_Valor,Percentil_Valor,Dept_count,Dept_sum,Dept_mean,Dept_std,Dept_min,Dept_max,Ranking_Valor
TXN0629,2025-03-31,Compras e Licitações,Capacitação,Receita,1382.56,Iota Materiais,Rejeitado,Transação 629 - Equipamentos,3,2025,Q1,Funcionário 38,CC7156,Alta,633189.35,16758.34307692308,Monday,14,131,Médio,0.055,76,955762.48,12575.82,12567.06,172.0,46186.52,946.0
TXN0630,2023-08-14,Planejamento,Alimentação,Despesa,33746.27,Iota Materiais,Em Análise,Transação 630 - Consultoria,8,2023,Q3,Funcionário 49,CC3243,Alta,905423.12,18103.865,Monday,33,726,Muito Alto,0.867,102,1404744.54,13772.01,11714.36,472.66,45425.11,134.0
TXN0631,2024-02-14,Infraestrutura,Material de Escritório,Receita,18025.84,Kappa Serviços,Rejeitado,Transação 631 - Limpeza,2,2024,Q1,Funcionário 36,CC8593,Alta,964274.47,7479.457777777778,Wednesday,7,542,Muito Alto,0.754,96,1303588.45,13579.05,12247.72,114.92,47613.09,247.0
TXN0632,2023-09-04,Planejamento,Limpeza,Despesa,2394.96,Epsilon Consultoria,Em Análise,Transação 632 - Serviços,9,2023,Q3,Funcionário 32,CC5009,Alta,907818.08,11705.88181818182,Monday,36,705,Médio,0.107,102,1404744.54,13772.01,11714.36,472.66,45425.11,894.0
TXN0633,2023-12-08,Financeiro,Consultoria,Transferência,27187.26,Zeta Equipamentos,Em Análise,Transação 633 - Consultoria,12,2023,Q4,Funcionário 28,CC5225,Baixa,926964.28,22281.9925,Friday,49,610,Muito Alto,0.818,104,1679350.5,16147.6,14099.56,178.83,49816.73,183.0
TXN0634,2025-07-10,Financeiro,Combustível,Transferência,48841.64,Kappa Serviços,Aprovado,Transação 634 - Capacitação,7,2025,Q3,Funcionário 11,CC1958,Alta,975805.92,19282.749,Thursday,28,30,Muito Alto,0.994,104,1679350.5,16147.6,14099.56,178.83,49816.73,7.0
TXN0635,2024-06-30,Tecnologia da Informação,Combustível,Despesa,44524.28,Empresa Alpha Ltda,Rejeitado,Transação 635 - Combustível,6,2024,Q2,Funcionário 27,CC6832,Alta,1103592.97,22045.91428571428,Sunday,26,405,Muito Alto,0.959,119,1688055.08,14185.34,13089.13,104.28,47957.4,42.0
TXN0636,2024-05-30,Financeiro,Segurança,Despesa,28832.55,Gamma Tecnologia,Aprovado,Transação 636 - Consultoria,5,2024,Q2,Funcionário 49,CC3738,Baixa,1004638.47,17804.095,Thursday,22,436,Muito Alto,0.83,104,1679350.5,16147.6,14099.56,178.83,49816.73,171.0
TXN0637,2024-07-03,Planejamento,Capacitação,Transferência,42206.99,Zeta Equipamentos,Aprovado,Transação 637 - Segurança,7,2024,Q3,Funcionário 38,CC6761,Alta,950025.07,21804.95222222222,Wednesday,27,402,Muito Alto,0.942,102,1404744.54,13772.01,11714.36,472.66,45425.11,59.0
TXN0638,2023-08-21,Jurídico,Limpeza,Receita,7820.74,Zeta Equipamentos,Pendente,Transação 638 - Equipamentos,8,2023,Q3,Funcionário 14,CC3532,Baixa,804161.57,16217.377,Monday,34,719,Alto,0.368,87,1277333.07,14681.99,13824.88,897.98,49781.72,633.0
TXN0639,2024-03-21,Saúde,Consultoria,Transferência,11947.09,Iota Materiais,Aprovado,Transação 639 - Alimentação,3,2024,Q1,Funcionário 30,CC2251,Alta,806769.76,11218.43571428572,Thursday,12,506,Alto,0.586,89,1288783.81,14480.72,12901.72,163.99,49438.54,415.0
TXN0640,2023-12-20,Planejamento,Combustível,Despesa,7244.82,Theta Sistemas,Rejeitado,Transação 640 - Serviços,12,2023,Q4,Funcionário 46,CC5991,Alta,957269.89,15697.84833333333,Wednesday,51,598,Alto,0.338,102,1404744.54,13772.01,11714.36,472.66,45425.11,663.0
TXN0641,2023-12-07,Tecnologia da Informação,Manutenção,Receita,2017.85,Gamma Tecnologia,Pendente,Transação 641 - Serviços,12,2023,Q4,Funcionário 6,CC7960,Baixa,1105610.82,19023.11944444444,Thursday,49,611,Médio,0.086,119,1688055.08,14185.34,13089.13,104.28,47957.4,915.0
TXN0642,2023-11-30,Infraestrutura,Alimentação,Despesa,380.22,Delta Suprimentos,Aprovado,Transação 642 - Material de Escritório,11,2023,Q4,Funcionário 43,CC9412,Baixa,964654.69,15149.86642857143,Thursday,48,618,Baixo,0.014,96,1303588.45,13579.05,12247.72,114.92,47613.09,987.0
TXN0643,2023-10-07,Planejamento,Material de Escritório,Despesa,10351.5,Epsilon Consultoria,Aprovado,Transação 643 - Equipamentos,10,2023,Q4,Funcionário 8,CC4365,Baixa,967621.39,8095.058,Saturday,40,672,Alto,0.497,102,1404744.54,13772.01,11714.36,472.66,45425.11,504.0
TXN0644,2024-02-28,Recursos Humanos,Equipamentos,Despesa,10091.95,Epsilon Consultoria,Rejeitado,Transação 644 - Combustível,2,2024,Q1,Funcionário 11,CC9202,Baixa,821843.21,9178.944,Wednesday,9,528,Alto,0.479,89,1279819.63,14380.0,11595.07,161.24,45740.14,522.0
TXN0645,2025-04-26,Financeiro,Equipamentos,Transferência,7623.15,Empresa Alpha Ltda,Pendente,Transação 645 - Manutenção,4,2025,Q2,Funcionário 19,CC3814,Baixa,1012261.62,10657.52916666667,Saturday,17,105,Alto,0.356,104,1679350.5,16147.6,14099.56,178.83,49816.73,645.0
TXN0646,2023-08-12,Compras e Licitações,Segurança,Transferência,1570.42,Theta Sistemas,Rejeitado,Transação 646 - Consultoria,8,2023,Q3,Funcionário 12,CC8203,Baixa,634759.77,16029.4325,Saturday,32,728,Médio,0.066,76,955762.48,12575.82,12567.06,172.0,46186.52,935.0
TXN0647,2023-11-25,Comunicação,Alimentação,Despesa,12537.66,Iota Materiais,Pendente,Transação 647 - Alimentação,11,2023,Q4,Funcionário 8,CC6149,Alta,980617.66,16525.94285714286,Saturday,47,623,Alto,0.618,123,1947218.55,15831.05,12704.44,201.77,47767.92,383.0
TXN0648,2024-11-27,Infraestrutura,Combustível,Transferência,7843.94,Epsilon Consultoria,Aprovado,Transação 648 - Equipamentos,11,2024,Q4,Funcionário 21,CC9088,Alta,972498.63,15149.86642857143,Wednesday,48,255,Alto,0.371,96,1303588.45,13579.05,12247.72,114.92,47613.09,630.0
TXN0649,2024-09-05,Planejamento,Limpeza,Despesa,25562.56,Iota Materiais,Em Análise,Transação 649 - Capacitação,9,2024,Q3,Funcionário 28,CC4093,Alta,993183.95,11705.88181818182,Thursday,36,338,Muito Alto,0.808,102,1404744.54,13772.01,11714.36,472.66,45425.11,193.0
TXN0650,2024-12-07,Recursos Humanos,Limpeza,Transferência,5574.88,Beta Serviços SA,Em Análise,Transação 650 - Limpeza,12,2024,Q4,Funcionário 34,CC2392,Alta,827418.09,24668.583,Saturday,49,245,Alto,0.259,89,1279819.63,14380.0,11595.07,161.24,45740.14,742.0
TXN0651,2024-01-01,Educação,Equipamentos,Transferência,23028.09,Gamma Tecnologia,Aprovado,Transação 651 - Combustível,1,2024,Q1,Funcionário 13,CC6548,Alta,1219139.83,11694.29428571429,Monday,1,586,Muito Alto,0.788,115,1603181.3,13940.71,12800.29,373.99,47535.6,213.0
TXN0652,2025-04-08,Comunicação,Limpeza,Receita,10524.3,Kappa Serviços,Rejeitado,Transação 652 - Alimentação,4,2025,Q2,Funcionário 23,CC8795,Baixa,991141.96,14636.86083333333,Tuesday,15,123,Alto,0.512,123,1947218.55,15831.05,12704.44,201.77,47767.92,489.0
TXN0653,2025-04-16,Saúde,Capacitação,Despesa,49438.54,Theta Sistemas,Aprovado,Transação 653 - Equipamentos,4,2025,Q2,Funcionário 17,CC9017,Média,856208.3,12497.17,Wednesday,16,115,Muito Alto,0.997,89,1288783.81,14480.72,12901.72,163.99,49438.54,4.0
TXN0654,2024-03-31,Recursos Humanos,Equipamentos,Transferência,14141.8,Empresa Alpha Ltda,Aprovado,Transação 654 - Limpeza,3,2024,Q1,Funcionário 44,CC1438,Alta,841559.89,12326.69571428571,Sunday,13,496,Alto,0.694,89,1279819.63,14380.0,11595.07,161.24,45740.14,307.0
TXN0655,2024-09-02,Tecnologia da Informação,Capacitação,Transferência,10220.14,Kappa Serviços,Aprovado,Transação 655 - Equipamentos,9,2024,Q3,Funcionário 43,CC9518,Média,1115830.96,20241.807,Monday,36,341,Alto,0.487,119,1688055.08,14185.34,13089.13,104.28,47957.4,514.0
TXN0656,2024-11-27,Infraestrutura,Limpeza,Transferência,4474.09,Epsilon Consultoria,Rejeitado,Transação 656 - Segurança,11,2024,Q4,Funcionário 35,CC1289,Alta,976972.72,15149.86642857143,Wednesday,48,255,Médio,0.202,96,1303588.45,13579.05,12247.72,114.92,47613.09,799.0
TXN0657,2024-10-21,Jurídico,Alimentação,Receita,5816.09,Theta Sistemas,Aprovado,Transação 657 - Material de Escritório,10,2024,Q4,Funcionário 12,CC5965,Baixa,809977.66,14752.3075,Monday,43,292,Alto,0.274,87,1277333.07,14681.99,13824.88,897.98,49781.72,727.0
TXN0658,2024-01-23,Planejamento,Alimentação,Receita,24380.65,Beta Serviços SA,Em Análise,Transação 658 - Segurança,1,2024,Q1,Funcionário 44,CC9837,Baixa,1017564.6,14089.28,Tuesday,4,564,Muito Alto,0.801,102,1404744.54,13772.01,11714.36,472.66,45425.11,200.0
TXN0659,2024-12-01,Tecnologia da Informação,Segurança,Despesa,30301.49,Eta Manutenção,Rejeitado,Transação 659 - Limpeza,12,2024,Q4,Funcionário 38,CC7189,Baixa,1146132.45,19023.11944444444,Sunday,48,251,Muito Alto,0.839,119,1688055.08,14185.34,13089.13,104.28,47957.4,162.0
TXN0660,2025-06-30,Planejamento,Combustível,Despesa,39491.18,Empresa Alpha Ltda,Aprovado,Transação 660 - Serviços,6,2025,Q2,Funcionário 24,CC6715,Baixa,1057055.78,12790.12076923077,Monday,27,40,Muito Alto,0.917,102,1404744.54,13772.01,11714.36,472.66,45425.11,84.0
TXN0661,2025-03-27,Jurídico,Alimentação,Despesa,11501.39,Eta Manutenção,Rejeitado,Transação 661 - Combustível,3,2025,Q1,Funcionário 27,CC6755,Alta,821479.05,13877.08,Thursday,13,135,Alto,0.56,87,1277333.07,14681.99,13824.88,897.98,49781.72,441.0
TXN0662,2025-06-15,Planejamento,Consultoria,Despesa,3789.45,Beta Serviços SA,Rejeitado,Transação 662 - Equipamentos,6,2025,Q2,Funcionário 22,CC3781,Alta,1060845.23,12790.12076923077,Sunday,24,55,Médio,0.165,102,1404744.54,13772.01,11714.36,472.66,45425.11,836.0
TXN0663,2025-02-09,Comunicação,Consultoria,Transferência,6681.99,Eta Manutenção,Rejeitado,Transação 663 - Material de Escritório,2,2025,Q1,Funcionário 45,CC8695,Baixa,997823.95,12107.39285714286,Sunday,6,181,Alto,0.309,123,1947218.55,15831.05,12704.44,201.77,47767.92,692.0
TXN0664,2023-08-30,Comunicação,Combustível,Transferência,21998.19,Beta Serviços SA,Em Análise,Transação 664 - Equipamentos,8,2023,Q3,Funcionário 45,CC4373,Média,1019822.14,17989.393,Wednesday,35,710,Muito Alto,0.779,123,1947218.55,15831.05,12704.44,201.77,47767.92,222.0
TXN0665,2024-12-28,Jurídico,Serviços,Transferência,12190.71,Epsilon Consultoria,Rejeitado,Transação 665 - Alimentação,12,2024,Q4,Funcionário 13,CC9142,Baixa,833669.76,8114.228571428571,Saturday,52,224,Alto,0.601,87,1277333.07,14681.99,13824.88,897.98,49781.72,400.0
TXN0666,2023-10-24,Planejamento,Material de Escritório,Receita,3289.79,Kappa Serviços,Em Análise,Transação 666 - Manutenção,10,2023,Q4,Funcionário 40,CC2506,Baixa,1064135.02,8095.058,Tuesday,43,655,Médio,0.146,102,1404744.54,13772.01,11714.36,472.66,45425.11,855.0
TXN0667,2025-03-22,Planejamento,Equipamentos,Transferência,8918.78,Iota Materiais,Em Análise,Transação 667 - Alimentação,3,2025,Q1,Funcionário 14,CC6690,Alta,1073053.8,14237.33444444444,Saturday,12,140,Alto,0.423,102,1404744.54,13772.01,11714.36,472.66,45425.11,578.0
TXN0668,2025-06-05,Planejamento,Alimentação,Transferência,27708.78,Iota Materiais,Rejeitado,Transação 668 - Manutenção,6,2025,Q2,Funcionário 27,CC7591,Média,1100762.58,12790.12076923077,Thursday,23,65,Muito Alto,0.824,102,1404744.54,13772.01,11714.36,472.66,45425.11,177.0
TXN0669,2025-05-08,Saúde,Serviços,Despesa,6853.11,Iota Materiais,Pendente,Transação 669 - Consultoria,5,2025,Q2,Funcionário 32,CC4489,Baixa,863061.41,6410.4075,Thursday,19,93,Alto,0.322,89,1288783.81,14480.72,12901.72,163.99,49438.54,679.0
TXN0670,2024-11-28,Saúde,Consultoria,Receita,47172.33,Kappa Serviços,Aprovado,Transação 670 - Segurança,11,2024,Q4,Funcionário 13,CC6968,Média,910233.74,18704.77571428572,Thursday,48,254,Muito Alto,0.984,89,1288783.81,14480.72,12901.72,163.99,49438.54,17.0
TXN0671,2024-01-06,Planejamento,Alimentação,Receita,2342.04,Zeta Equipamentos,Aprovado,Transação 671 - Manutenção,1,2024,Q1,Funcionário 27,CC5373,Média,1103104.62,14089.28,Saturday,1,581,Médio,0.103,102,1404744.54,13772.01,11714.36,472.66,45425.11,898.0
TXN0672,2025-05-30,Educação,Manutenção,Receita,3921.05,Delta Suprimentos,Aprovado,Transação 672 - Serviços,5,2025,Q2,Funcionário 13,CC1453,Alta,1223060.88,23040.83428571429,Friday,22,71,Médio,0.172,115,1603181.3,13940.71,12800.29,373.99,47535.6,829.0
TXN0673,2024-06-20,Comunicação,Alimentação,Transferência,26842.21,Empresa Alpha Ltda,Pendente,Transação 673 - Serviços,6,2024,Q2,Funcionário 18,CC3235,Alta,1046664.35,15459.71333333333,Thursday,25,415,Muito Alto,0.815,123,1947218.55,15831.05,12704.44,201.77,47767.92,186.0
TXN0674,2024-04-28,Tecnologia da Informação,Material de Escritório,Transferência,34640.18,Theta Sistemas,Aprovado,Transação 674 - Material de Escritório,4,2024,Q2,Funcionário 6,CC6143,Baixa,1180772.63,13781.72285714286,Sunday,17,468,Muito Alto,0.876,119,1688055.08,14185.34,13089.13,104.28,47957.4,125.0
TXN0675,2024-06-08,Comunicação,Combustível,Transferência,13518.57,Beta Serviços SA,Em Análise,Transação 675 - Serviços,6,2024,Q2,Funcionário 16,CC2833,Baixa,1060182.92,15459.71333333333,Saturday,23,427,Alto,0.665,123,1947218.55,15831.05,12704.44,201.77,47767.92,336.0
TXN0676,2025-01-01,Educação,Segurança,Receita,7877.17,Theta Sistemas,Aprovado,Transação 676 - Manutenção,1,2025,Q1,Funcionário 39,CC3003,Média,1230938.05,11694.29428571429,Wednesday,1,220,Alto,0.375,115,1603181.3,13940.71,12800.29,373.99,47535.6,626.0
TXN0677,2024-07-10,Compras e Licitações,Alimentação,Despesa,11084.82,Gamma Tecnologia,Aprovado,Transação 677 - Serviços,7,2024,Q3,Funcionário 14,CC5498,Média,645844.59,14065.61571428571,Wednesday,28,395,Alto,0.541,76,955762.48,12575.82,12567.06,172.0,46186.52,460.0
TXN0678,2024-09-29,Recursos Humanos,Limpeza,Transferência,43830.5,Zeta Equipamentos,Aprovado,Transação 678 - Combustível,9,2024,Q3,Funcionário 35,CC7943,Média,885390.39,19176.62777777778,Sunday,39,314,Muito Alto,0.954,89,1279819.63,14380.0,11595.07,161.24,45740.14,47.0
TXN0679,2025-07-07,Tecnologia da Informação,Combustível,Receita,14453.4,Zeta Equipamentos,Rejeitado,Transação 679 - Material de Escritório,7,2025,Q3,Funcionário 42,CC1570,Baixa,1195226.03,9384.965,Monday,28,33,Alto,0.713,119,1688055.08,14185.34,13089.13,104.28,47957.4,288.0
TXN0680,2025-06-16,Compras e Licitações,Capacitação,Transferência,10391.17,Eta Manutenção,Rejeitado,Transação 680 - Combustível,6,2025,Q2,Funcionário 44,CC2999,Baixa,656235.76,4538.056,Monday,25,54,Alto,0.503,76,955762.48,12575.82,12567.06,172.0,46186.52,498.0
TXN0681,2024-04-06,Comunicação,Capacitação,Receita,22481.2,Beta Serviços SA,Pendente,Transação 681 - Capacitação,4,2024,Q2,Funcionário 14,CC3625,Média,1082664.12,14636.86083333333,Saturday,14,490,Muito Alto,0.783,123,1947218.55,15831.05,12704.44,201.77,47767.92,218.0
TXN0682,2025-05-15,Comunicação,Material de Escritório,Receita,44576.03,Beta Serviços SA,Em Análise,Transação 682 - Limpeza,5,2025,Q2,Funcionário 48,CC7765,Média,1127240.15,21250.69777777778,Thursday,20,86,Muito Alto,0.961,123,1947218.55,15831.05,12704.44,201.77,47767.92,40.0
TXN0683,2024-10-13,Planejamento,Segurança,Despesa,12383.57,Zeta Equipamentos,Em Análise,Transação 683 - Consultoria,10,2024,Q4,Funcionário 47,CC9973,Baixa,1115488.19,8095.058,Sunday,41,300,Alto,0.612,102,1404744.54,13772.01,11714.36,472.66,45425.11,389.0
TXN0684,2024-07-07,Recursos Humanos,Serviços,Transferência,36284.45,Theta Sistemas,Pendente,Transação 684 - Material de Escritório,7,2024,Q3,Funcionário 26,CC4278,Baixa,921674.84,16407.82818181818,Sunday,27,398,Muito Alto,0.9,89,1279819.63,14380.0,11595.07,161.24,45740.14,101.0
TXN0685,2024-06-15,Financeiro,Serviços,Despesa,30911.42,Iota Materiais,Pendente,Transação 685 - Consultoria,6,2024,Q2,Funcionário 44,CC7722,Média,1043173.04,14000.02,Saturday,24,420,Muito Alto,0.846,104,1679350.5,16147.6,14099.56,178.83,49816.73,155.0
TXN0686,2024-11-12,Tecnologia da Informação,Capacitação,Despesa,44307.76,Kappa Serviços,Rejeitado,Transação 686 - Capacitação,11,2024,Q4,Funcionário 13,CC2382,Média,1239533.79,11970.14636363636,Tuesday,46,270,Muito Alto,0.956,119,1688055.08,14185.34,13089.13,104.28,47957.4,45.0
TXN0687,2024-08-18,Comunicação,Consultoria,Despesa,5963.06,Empresa Alpha Ltda,Aprovado,Transação 687 - Segurança,8,2024,Q3,Funcionário 42,CC4747,Alta,1133203.21,17989.393,Sunday,33,356,Alto,0.28,123,1947218.55,15831.05,12704.44,201.77,47767.92,721.0
TXN0688,2024-11-23,Tecnologia da Informação,Material de Escritório,Receita,4000.57,Kappa Serviços,Em Análise,Transação 688 - Consultoria,11,2024,Q4,Funcionário 17,CC3445,Alta,1243534.36,11970.14636363636,Saturday,47,259,Médio,0.178,119,1688055.08,14185.34,13089.13,104.28,47957.4,823.0
TXN0689,2024-08-18,Financeiro,Material de Escritório,Transferência,14213.93,Iota Materiais,Em Análise,Transação 689 - Limpeza,8,2024,Q3,Funcionário 44,CC9096,Alta,1057386.97,15888.53666666667,Sunday,33,356,Alto,0.701,104,1679350.5,16147.6,14099.56,178.83,49816.73,300.0
TXN0690,2024-03-24,Planejamento,Capacitação,Transferência,3126.87,Theta Sistemas,Em Análise,Transação 690 - Serviços,3,2024,Q1,Funcionário 28,CC4385,Baixa,1118615.06,14237.33444444444,Sunday,12,503,Médio,0.139,102,1404744.54,13772.01,11714.36,472.66,45425.11,862.0
TXN0691,2024-03-15,Compras e Licitações,Alimentação,Despesa,37701.86,Eta Manutenção,Pendente,Transação 691 - Material de Escritório,3,2024,Q1,Funcionário 19,CC5289,Alta,693937.62,16758.34307692308,Friday,11,512,Muito Alto,0.908,76,955762.48,12575.82,12567.06,172.0,46186.52,93.0
TXN0692,2025-05-01,Jurídico,Consultoria,Transferência,45829.77,Theta Sistemas,Aprovado,Transação 692 - Material de Escritório,5,2025,Q2,Funcionário 31,CC3182,Média,879499.53,16725.45,Thursday,18,100,Muito Alto,0.97,87,1277333.07,14681.99,13824.88,897.98,49781.72,31.0
TXN0693,2025-07-17,Comunicação,Alimentação,Transferência,35908.36,Kappa Serviços,Rejeitado,Transação 693 - Equipamentos,7,2025,Q3,Funcionário 7,CC1962,Alta,1169111.57,20035.34416666667,Thursday,29,23,Muito Alto,0.891,123,1947218.55,15831.05,12704.44,201.77,47767.92,110.0
TXN0694,2024-07-13,Jurídico,Consultoria,Transferência,7116.89,Kappa Serviços,Aprovado,Transação 694 - Material de Escritório,7,2024,Q3,Funcionário 17,CC9266,Baixa,886616.42,15200.004,Saturday,28,392,Alto,0.333,87,1277333.07,14681.99,13824.88,897.98,49781.72,668.0
TXN0695,2024-09-01,Jurídico,Serviços,Transferência,48988.57,Empresa Alpha Ltda,Pendente,Transação 695 - Capacitação,9,2024,Q3,Funcionário 11,CC9253,Média,935604.99,16330.18,Sunday,35,342,Muito Alto,0.996,87,1277333.07,14681.99,13824.88,897.98,49781.72,5.0
TXN0696,2024-07-20,Jurídico,Segurança,Receita,10936.38,Gamma Tecnologia,Rejeitado,Transação 696 - Equipamentos,7,2024,Q3,Funcionário 21,CC1723,Alta,946541.37,15200.004,Saturday,29,385,Alto,0.532,87,1277333.07,14681.99,13824.88,897.98,49781.72,469.0
TXN0697,2024-12-31,Comunicação,Capacitação,Receita,38652.05,Kappa Serviços,Rejeitado,Transação 697 - Segurança,12,2024,Q4,Funcionário 21,CC8139,Alta,1207763.62,16309.76,Tuesday,1,221,Muito Alto,0.913,123,1947218.55,15831.05,12704.44,201.77,47767.92,88.0
TXN0698,2024-06-26,Tecnologia da Informação,Segurança,Transferência,14919.02,Theta Sistemas,Aprovado,Transação 698 - Manutenção,6,2024,Q2,Funcionário 10,CC1894,Alta,1258453.38,22045.91428571428,Wednesday,26,409,Alto,0.735,119,1688055.08,14185.34,13089.13,104.28,47957.4,266.0
TXN0699,2024-02-11,Tecnologia da Informação,Limpeza,Receita,7106.69,Beta Serviços SA,Em Análise,Transação 699 - Material de Escritório,2,2024,Q1,Funcionário 29,CC6841,Baixa,1265560.07,8260.68090909091,Sunday,6,545,Alto,0.331,119,1688055.08,14185.34,13089.13,104.28,47957.4,670.0
TXN0700,2025-03-04,Financeiro,Serviços,Despesa,25599.19,Zeta Equipamentos,Aprovado,Transação 700 - Manutenção,3,2025,Q1,Funcionário 19,CC3959,Alta,1082986.16,18426.152,Tuesday,10,158,Muito Alto,0.809,104,1679350.5,16147.6,14099.56,178.83,49816.73,192.0
TXN0701,2025-01-09,Educação,Manutenção,Transferência,30346.13,Empresa Alpha Ltda,Pendente,Transação 701 - Alimentação,1,2025,Q1,Funcionário 5,CC5033,Média,1261284.18,11694.29428571429,Thursday,2,212,Muito Alto,0.84,115,1603181.3,13940.71,12800.29,373.99,47535.6,161.0
TXN0702,2025-07-01,Recursos Humanos,Capacitação,Transferência,13321.78,Beta Serviços SA,Em Análise,Transação 702 - Combustível,7,2025,Q3,Funcionário 38,CC2737,Média,934996.62,16407.82818181818,Tuesday,27,39,Alto,0.653,89,1279819.63,14380.0,11595.07,161.24,45740.14,348.0
TXN0703,2024-01-12,Infraestrutura,Limpeza,Transferência,1307.84,Epsilon Consultoria,Aprovado,Transação 703 - Combustível,1,2024,Q1,Funcionário 3,CC8423,Média,978280.5599999999,18858.18,Friday,2,575,Médio,0.05,96,1303588.45,13579.05,12247.72,114.92,47613.09,951.0
TXN0704,2025-03-12,Recursos Humanos,Capacitação,Receita,3249.37,Empresa Alpha Ltda,Aprovado,Transação 704 - Segurança,3,2025,Q1,Funcionário 39,CC7248,Alta,938245.99,12326.69571428571,Wednesday,11,150,Médio,0.143,89,1279819.63,14380.0,11595.07,161.24,45740.14,858.0
TXN0705,2024-09-19,Comunicação,Equipamentos,Despesa,13010.49,Delta Suprimentos,Pendente,Transação 705 - Alimentação,9,2024,Q3,Funcionário 50,CC7592,Média,1220774.11,16702.50416666667,Thursday,38,324,Alto,0.64,123,1947218.55,15831.05,12704.44,201.77,47767.92,361.0
